Year,Month,Heads,Heads Unit,Weight,Weight Unit,Volume,Volume Unit
2006,JAN,1527665000,HEAD,8401891000,"LB, LIVE BASIS",-5611469259194551616,"HEAD × LB, LIVE BASIS"
2006,FEB,1386645000,HEAD,7566906000,"LB, LIVE BASIS",-7954131703339551616,"HEAD × LB, LIVE BASIS"
2006,MAR,1589377000,HEAD,8674340000,"LB, LIVE BASIS",-4659947587529551616,"HEAD × LB, LIVE BASIS"
2006,APR,1419964000,HEAD,7766343000,"LB, LIVE BASIS",-7418816602057551616,"HEAD × LB, LIVE BASIS"
2006,MAY,1607985000,HEAD,8843806000,"LB, LIVE BASIS",-4226036682799551616,"HEAD × LB, LIVE BASIS"
2006,JUN,1561719000,HEAD,8542206000,"LB, LIVE BASIS",-5106218661595551616,"HEAD × LB, LIVE BASIS"
2006,JUL,1463312000,HEAD,7900071000,"LB, LIVE BASIS",-6886475378557551616,"HEAD × LB, LIVE BASIS"
2006,AUG,1622389000,HEAD,8722804000,"LB, LIVE BASIS",-4294962814953551616,"HEAD × LB, LIVE BASIS"
2006,SEP,1455906000,HEAD,8062822000,"LB, LIVE BASIS",-6708033146977551616,"HEAD × LB, LIVE BASIS"
2006,OCT,1582058000,HEAD,8857039000,"LB, LIVE BASIS",-4434394667447551616,"HEAD × LB, LIVE BASIS"
2006,NOV,1462885000,HEAD,8104777000,"LB, LIVE BASIS",-6590387372064551616,"HEAD × LB, LIVE BASIS"
2006,DEC,1388549000,HEAD,7631459000,"LB, LIVE BASIS",-7850089310718551616,"HEAD × LB, LIVE BASIS"
2005,JAN,1473210000,HEAD,7921093000,"LB, LIVE BASIS",-6777310655179551616,"HEAD × LB, LIVE BASIS"
2005,FEB,1377538000,HEAD,7349806000,"LB, LIVE BASIS",-8322107016081551616,"HEAD × LB, LIVE BASIS"
2005,MAR,1578595000,HEAD,8390636000,"LB, LIVE BASIS",-5201328037289551616,"HEAD × LB, LIVE BASIS"
2005,APR,1469158000,HEAD,7891202000,"LB, LIVE BASIS",-6853321525793551616,"HEAD × LB, LIVE BASIS"
2005,MAY,1555087000,HEAD,8338292000,"LB, LIVE BASIS",-5479974582305551616,"HEAD × LB, LIVE BASIS"
2005,JUN,1586383000,HEAD,8472733000,"LB, LIVE BASIS",-5005744478970551616,"HEAD × LB, LIVE BASIS"
2005,JUL,1475058000,HEAD,7795134000,"LB, LIVE BASIS",-6948469305937551616,"HEAD × LB, LIVE BASIS"
2005,AUG,1626803000,HEAD,8618441000,"LB, LIVE BASIS",-4426238399586551616,"HEAD × LB, LIVE BASIS"
2005,SEP,1534962000,HEAD,8312087000,"LB, LIVE BASIS",-5688006388015551616,"HEAD × LB, LIVE BASIS"
2005,OCT,1525280000,HEAD,8406378000,"LB, LIVE BASIS",-5624663837869551616,"HEAD × LB, LIVE BASIS"
2005,NOV,1474781000,HEAD,8103212000,"LB, LIVE BASIS",-6496280977137551616,"HEAD × LB, LIVE BASIS"
2005,DEC,1470755000,HEAD,8063804000,"LB, LIVE BASIS",-6586864021689551616,"HEAD × LB, LIVE BASIS"
2004,JAN,1475927000,HEAD,7839964000,"LB, LIVE BASIS",-6875529527081551616,"HEAD × LB, LIVE BASIS"
2004,FEB,1321981000,HEAD,6853503000,"LB, LIVE BASIS",9060200749443000000,"HEAD × LB, LIVE BASIS"
2004,MAR,1566619000,HEAD,8116574000,"LB, LIVE BASIS",-5731165030403551616,"HEAD × LB, LIVE BASIS"
2004,APR,1491354000,HEAD,7815763000,"LB, LIVE BASIS",-6790674660607551616,"HEAD × LB, LIVE BASIS"
2004,MAY,1464215000,HEAD,7680492000,"LB, LIVE BASIS",-7200852479929551616,"HEAD × LB, LIVE BASIS"
2004,JUN,1534923000,HEAD,8083780000,"LB, LIVE BASIS",-6038764224769551616,"HEAD × LB, LIVE BASIS"
2004,JUL,1521124000,HEAD,7974084000,"LB, LIVE BASIS",-6317173523293551616,"HEAD × LB, LIVE BASIS"
2004,AUG,1580142000,HEAD,8322384000,"LB, LIVE BASIS",-5296195575181551616,"HEAD × LB, LIVE BASIS"
2004,SEP,1547646000,HEAD,8283433000,"LB, LIVE BASIS",-5626922124991551616,"HEAD × LB, LIVE BASIS"
2004,OCT,1497437000,HEAD,8080242000,"LB, LIVE BASIS",-6347090733955551616,"HEAD × LB, LIVE BASIS"
2004,NOV,1361986000,HEAD,7285535000,"LB, LIVE BASIS",-8523947401199551616,"HEAD × LB, LIVE BASIS"
2004,DEC,1482399000,HEAD,7875336000,"LB, LIVE BASIS",-6772353862645551616,"HEAD × LB, LIVE BASIS"
2003,JAN,1493442000,HEAD,7751457000,"LB, LIVE BASIS",-6870392628715551616,"HEAD × LB, LIVE BASIS"
2003,FEB,1304506000,HEAD,6771031000,"LB, LIVE BASIS",8832850565686000000,"HEAD × LB, LIVE BASIS"
2003,MAR,1404047000,HEAD,7213957000,"LB, LIVE BASIS",-8318009389730551616,"HEAD × LB, LIVE BASIS"
2003,APR,1467562000,HEAD,7603679000,"LB, LIVE BASIS",-7287873713111551616,"HEAD × LB, LIVE BASIS"
2003,MAY,1493835000,HEAD,7765130000,"LB, LIVE BASIS",-6846921100159551616,"HEAD × LB, LIVE BASIS"
2003,JUN,1467440000,HEAD,7674354000,"LB, LIVE BASIS",-7185090039949551616,"HEAD × LB, LIVE BASIS"
2003,JUL,1564161000,HEAD,8038500000,"LB, LIVE BASIS",-5873235875209551616,"HEAD × LB, LIVE BASIS"
2003,AUG,1482627000,HEAD,7637793000,"LB, LIVE BASIS",-7122745951498551616,"HEAD × LB, LIVE BASIS"
2003,SEP,1491465000,HEAD,7777928000,"LB, LIVE BASIS",-6846236689189551616,"HEAD × LB, LIVE BASIS"
2003,OCT,1600742000,HEAD,8458691000,"LB, LIVE BASIS",-4906562124987551616,"HEAD × LB, LIVE BASIS"
2003,NOV,1281509000,HEAD,6712726000,"LB, LIVE BASIS",8602418783534000000,"HEAD × LB, LIVE BASIS"
2003,DEC,1465101000,HEAD,7704735000,"LB, LIVE BASIS",-7158529120474551616,"HEAD × LB, LIVE BASIS"
2002,JAN,1523043000,HEAD,7798182000,"LB, LIVE BASIS",-6569777565883551616,"HEAD × LB, LIVE BASIS"
2002,FEB,1351388000,HEAD,6878801000,"LB, LIVE BASIS",-9150814947921551616,"HEAD × LB, LIVE BASIS"
2002,MAR,1418758000,HEAD,7242640000,"LB, LIVE BASIS",-8171190632589551616,"HEAD × LB, LIVE BASIS"
2002,APR,1512726000,HEAD,7693787000,"LB, LIVE BASIS",-6808152440347551616,"HEAD × LB, LIVE BASIS"
2002,MAY,1567717000,HEAD,8046284000,"LB, LIVE BASIS",-5832447860081551616,"HEAD × LB, LIVE BASIS"
2002,JUN,1410373000,HEAD,7209775000,"LB, LIVE BASIS",-8278272077634551616,"HEAD × LB, LIVE BASIS"
2002,JUL,1555395000,HEAD,7892778000,"LB, LIVE BASIS",-6170356636399551616,"HEAD × LB, LIVE BASIS"
2002,AUG,1560385000,HEAD,7904056000,"LB, LIVE BASIS",-6113373652149551616,"HEAD × LB, LIVE BASIS"
2002,SEP,1415267000,HEAD,7255864000,"LB, LIVE BASIS",-8177759198021551616,"HEAD × LB, LIVE BASIS"
2002,OCT,1592287000,HEAD,8249571000,"LB, LIVE BASIS",-5311059414832551616,"HEAD × LB, LIVE BASIS"
2002,NOV,1330320000,HEAD,6875859000,"LB, LIVE BASIS",9147092744880000000,"HEAD × LB, LIVE BASIS"
2002,DEC,1364398000,HEAD,7106762000,"LB, LIVE BASIS",-8750292214433551616,"HEAD × LB, LIVE BASIS"
2001,JAN,1463363000,HEAD,7359718000,"LB, LIVE BASIS",-7676805062075551616,"HEAD × LB, LIVE BASIS"
2001,FEB,1292962000,HEAD,6491051000,"LB, LIVE BASIS",8392682283062000000,"HEAD × LB, LIVE BASIS"
2001,MAR,1444538000,HEAD,7252471000,"LB, LIVE BASIS",-7970274120311551616,"HEAD × LB, LIVE BASIS"
2001,APR,1390761000,HEAD,7031424000,"LB, LIVE BASIS",-8667713800045551616,"HEAD × LB, LIVE BASIS"
2001,MAY,1552446000,HEAD,7887615000,"LB, LIVE BASIS",-6201647717419551616,"HEAD × LB, LIVE BASIS"
2001,JUN,1458672000,HEAD,7339869000,"LB, LIVE BASIS",-7740282679741551616,"HEAD × LB, LIVE BASIS"
2001,JUL,1456303000,HEAD,7229511000,"LB, LIVE BASIS",-7918385515876551616,"HEAD × LB, LIVE BASIS"
2001,AUG,1594589000,HEAD,7914235000,"LB, LIVE BASIS",-5826791999294551616,"HEAD × LB, LIVE BASIS"
2001,SEP,1343351000,HEAD,6804727000,"LB, LIVE BASIS",9141136820177000000,"HEAD × LB, LIVE BASIS"
2001,OCT,1582698000,HEAD,8055781000,"LB, LIVE BASIS",-5696875596571551616,"HEAD × LB, LIVE BASIS"
2001,NOV,1372043000,HEAD,6985631000,"LB, LIVE BASIS",-8862157959576551616,"HEAD × LB, LIVE BASIS"
2001,DEC,1341107000,HEAD,6881905000,"LB, LIVE BASIS",-9217373104874551616,"HEAD × LB, LIVE BASIS"
2000,JAN,1339268000,HEAD,6754200000,"LB, LIVE BASIS",9045683925600000000,"HEAD × LB, LIVE BASIS"
2000,FEB,1372988000,HEAD,6903060000,"LB, LIVE BASIS",-8968925530429551616,"HEAD × LB, LIVE BASIS"
2000,MAR,1492538000,HEAD,7456346000,"LB, LIVE BASIS",-7317864327561551616,"HEAD × LB, LIVE BASIS"
2000,APR,1298474000,HEAD,6500290000,"LB, LIVE BASIS",8440457557460000000,"HEAD × LB, LIVE BASIS"
2000,MAY,1534598000,HEAD,7630086000,"LB, LIVE BASIS",-6737629358281551616,"HEAD × LB, LIVE BASIS"
2000,JUN,1497444000,HEAD,7447403000,"LB, LIVE BASIS",-7294675135777551616,"HEAD × LB, LIVE BASIS"
2000,JUL,1350988000,HEAD,6705760000,"LB, LIVE BASIS",9059401290880000000,"HEAD × LB, LIVE BASIS"
2000,AUG,1551861000,HEAD,7659684000,"LB, LIVE BASIS",-6559979201785551616,"HEAD × LB, LIVE BASIS"
2000,SEP,1340851000,HEAD,6676960000,"LB, LIVE BASIS",8952808492960000000,"HEAD × LB, LIVE BASIS"
2000,OCT,1439308000,HEAD,7256737000,"LB, LIVE BASIS",-8002064455713551616,"HEAD × LB, LIVE BASIS"
2000,NOV,1349850000,HEAD,6851887000,"LB, LIVE BASIS",-9197724406759551616,"HEAD × LB, LIVE BASIS"
2000,DEC,1284114000,HEAD,6496008000,"LB, LIVE BASIS",8341614816912000000,"HEAD × LB, LIVE BASIS"
1999,JAN,1357854000,HEAD,6787630000,"LB, LIVE BASIS",9216610546020000000,"HEAD × LB, LIVE BASIS"
1999,FEB,1263649000,HEAD,6314900000,"LB, LIVE BASIS",7979817070100000000,"HEAD × LB, LIVE BASIS"
1999,MAR,1444568000,HEAD,7272387000,"LB, LIVE BASIS",-7941286529893551616,"HEAD × LB, LIVE BASIS"
1999,APR,1405195000,HEAD,7044165000,"LB, LIVE BASIS",-8548318636534551616,"HEAD × LB, LIVE BASIS"
1999,MAY,1374684000,HEAD,6916694000,"LB, LIVE BASIS",-8938475499013551616,"HEAD × LB, LIVE BASIS"
1999,JUN,1437034000,HEAD,7188732000,"LB, LIVE BASIS",-8116291772821551616,"HEAD × LB, LIVE BASIS"
1999,JUL,1405978000,HEAD,6873656000,"LB, LIVE BASIS",-8782534958141551616,"HEAD × LB, LIVE BASIS"
1999,AUG,1444661000,HEAD,6978834000,"LB, LIVE BASIS",-8364694768435551616,"HEAD × LB, LIVE BASIS"
1999,SEP,1392332000,HEAD,6939978000,"LB, LIVE BASIS",-8783990625013551616,"HEAD × LB, LIVE BASIS"
1999,OCT,1362521000,HEAD,6883462000,"LB, LIVE BASIS",-9067882546007551616,"HEAD × LB, LIVE BASIS"
1999,NOV,1327050000,HEAD,6655898000,"LB, LIVE BASIS",8832709440900000000,"HEAD × LB, LIVE BASIS"
1999,DEC,1358906000,HEAD,6850413000,"LB, LIVE BASIS",-9137676745531551616,"HEAD × LB, LIVE BASIS"
1998,JAN,1367321000,HEAD,6615824000,"LB, LIVE BASIS",9045955087504000000,"HEAD × LB, LIVE BASIS"
1998,FEB,1240162000,HEAD,5988956000,"LB, LIVE BASIS",7427275650872000000,"HEAD × LB, LIVE BASIS"
1998,MAR,1332307000,HEAD,6527252000,"LB, LIVE BASIS",8696303530364000000,"HEAD × LB, LIVE BASIS"
1998,APR,1354860000,HEAD,6676596000,"LB, LIVE BASIS",9045852856560000000,"HEAD × LB, LIVE BASIS"
1998,MAY,1300822000,HEAD,6323519000,"LB, LIVE BASIS",8225772632618000000,"HEAD × LB, LIVE BASIS"
1998,JUN,1366502000,HEAD,6534898000,"LB, LIVE BASIS",8929951186796000000,"HEAD × LB, LIVE BASIS"
1998,JUL,1402296000,HEAD,6575782000,"LB, LIVE BASIS",9221192795472000000,"HEAD × LB, LIVE BASIS"
1998,AUG,1330414000,HEAD,6332928000,"LB, LIVE BASIS",8425416072192000000,"HEAD × LB, LIVE BASIS"
1998,SEP,1339262000,HEAD,6492834000,"LB, LIVE BASIS",8695605848508000000,"HEAD × LB, LIVE BASIS"
1998,OCT,1403106000,HEAD,6914647000,"LB, LIVE BASIS",-8744761380127551616,"HEAD × LB, LIVE BASIS"
1998,NOV,1224480000,HEAD,6123314000,"LB, LIVE BASIS",7497875526720000000,"HEAD × LB, LIVE BASIS"
1998,DEC,1352430000,HEAD,6733910000,"LB, LIVE BASIS",9107141901300000000,"HEAD × LB, LIVE BASIS"
1997,JAN,1365688000,HEAD,6657640000,"LB, LIVE BASIS",9092259056320000000,"HEAD × LB, LIVE BASIS"
1997,FEB,1211066000,HEAD,5871682000,"LB, LIVE BASIS",7110994433012000000,"HEAD × LB, LIVE BASIS"
1997,MAR,1259231000,HEAD,6079802000,"LB, LIVE BASIS",7655875152262000000,"HEAD × LB, LIVE BASIS"
1997,APR,1358422000,HEAD,6599052000,"LB, LIVE BASIS",8964297415944000000,"HEAD × LB, LIVE BASIS"
1997,MAY,1366618000,HEAD,6582470000,"LB, LIVE BASIS",8995721986460000000,"HEAD × LB, LIVE BASIS"
1997,JUN,1310368000,HEAD,6259400000,"LB, LIVE BASIS",8202117459200000000,"HEAD × LB, LIVE BASIS"
1997,JUL,1368419000,HEAD,6417400000,"LB, LIVE BASIS",8781692090600000000,"HEAD × LB, LIVE BASIS"
1997,AUG,1335188000,HEAD,6250290000,"LB, LIVE BASIS",8345312204520000000,"HEAD × LB, LIVE BASIS"
1997,SEP,1321901000,HEAD,6377976000,"LB, LIVE BASIS",8431052852376000000,"HEAD × LB, LIVE BASIS"
1997,OCT,1435114000,HEAD,6950575000,"LB, LIVE BASIS",-8471876583159551616,"HEAD × LB, LIVE BASIS"
1997,NOV,1152054000,HEAD,5618604000,"LB, LIVE BASIS",6472935212616000000,"HEAD × LB, LIVE BASIS"
1997,DEC,1323008000,HEAD,6428314000,"LB, LIVE BASIS",8504710848512000000,"HEAD × LB, LIVE BASIS"
1996,JAN,1316550000,HEAD,6379706000,"LB, LIVE BASIS",8399201934300000000,"HEAD × LB, LIVE BASIS"
1996,FEB,1263972000,HEAD,6075334000,"LB, LIVE BASIS",7679052066648000000,"HEAD × LB, LIVE BASIS"
1996,MAR,1261596000,HEAD,6055362000,"LB, LIVE BASIS",7639420477752000000,"HEAD × LB, LIVE BASIS"
1996,APR,1280712000,HEAD,6174227000,"LB, LIVE BASIS",7907406609624000000,"HEAD × LB, LIVE BASIS"
1996,MAY,1353862000,HEAD,6437079000,"LB, LIVE BASIS",8714916649098000000,"HEAD × LB, LIVE BASIS"
1996,JUN,1223794000,HEAD,5793637000,"LB, LIVE BASIS",7090218198778000000,"HEAD × LB, LIVE BASIS"
1996,JUL,1336250000,HEAD,6244741000,"LB, LIVE BASIS",8344535161250000000,"HEAD × LB, LIVE BASIS"
1996,AUG,1343092000,HEAD,6339048000,"LB, LIVE BASIS",8513924656416000000,"HEAD × LB, LIVE BASIS"
1996,SEP,1238500000,HEAD,5926228000,"LB, LIVE BASIS",7339633378000000000,"HEAD × LB, LIVE BASIS"
1996,OCT,1401337000,HEAD,6759437000,"LB, LIVE BASIS",-8974494906440551616,"HEAD × LB, LIVE BASIS"
1996,NOV,1165568000,HEAD,5613320000,"LB, LIVE BASIS",6542706165760000000,"HEAD × LB, LIVE BASIS"
1996,DEC,1214484000,HEAD,5872698000,"LB, LIVE BASIS",7132297757832000000,"HEAD × LB, LIVE BASIS"
1995,JAN,1243832000,HEAD,5815448000,"LB, LIVE BASIS",7233440316736000000,"HEAD × LB, LIVE BASIS"
1995,FEB,1147578000,HEAD,5345915000,"LB, LIVE BASIS",6134854443870000000,"HEAD × LB, LIVE BASIS"
1995,MAR,1331008000,HEAD,6192917000,"LB, LIVE BASIS",8242822070336000000,"HEAD × LB, LIVE BASIS"
1995,APR,1157432000,HEAD,5424516000,"LB, LIVE BASIS",6278508402912000000,"HEAD × LB, LIVE BASIS"
1995,MAY,1338524000,HEAD,6241597000,"LB, LIVE BASIS",8354527382828000000,"HEAD × LB, LIVE BASIS"
1995,JUN,1348160000,HEAD,6271536000,"LB, LIVE BASIS",8455033973760000000,"HEAD × LB, LIVE BASIS"
1995,JUL,1195153000,HEAD,5455160000,"LB, LIVE BASIS",6519750839480000000,"HEAD × LB, LIVE BASIS"
1995,AUG,1356405000,HEAD,6094865000,"LB, LIVE BASIS",8267105360325000000,"HEAD × LB, LIVE BASIS"
1995,SEP,1239486000,HEAD,5764136000,"LB, LIVE BASIS",7144565874096000000,"HEAD × LB, LIVE BASIS"
1995,OCT,1308655000,HEAD,6248090000,"LB, LIVE BASIS",8176594218950000000,"HEAD × LB, LIVE BASIS"
1995,NOV,1216992000,HEAD,5813327000,"LB, LIVE BASIS",7074772452384000000,"HEAD × LB, LIVE BASIS"
1995,DEC,1178468000,HEAD,5662892000,"LB, LIVE BASIS",6673537009456000000,"HEAD × LB, LIVE BASIS"
1994,JAN,1144722000,HEAD,5341702000,"LB, LIVE BASIS",6114763796844000000,"HEAD × LB, LIVE BASIS"
1994,FEB,1070608000,HEAD,4973150000,"LB, LIVE BASIS",5324294175200000000,"HEAD × LB, LIVE BASIS"
1994,MAR,1230822000,HEAD,5739483000,"LB, LIVE BASIS",7064281945026000000,"HEAD × LB, LIVE BASIS"
1994,APR,1166752000,HEAD,5430955000,"LB, LIVE BASIS",6336577608160000000,"HEAD × LB, LIVE BASIS"
1994,MAY,1204246000,HEAD,5577819000,"LB, LIVE BASIS",6717066219474000000,"HEAD × LB, LIVE BASIS"
1994,JUN,1288320000,HEAD,5853932000,"LB, LIVE BASIS",7541737674240000000,"HEAD × LB, LIVE BASIS"
1994,JUL,1166276000,HEAD,5272978000,"LB, LIVE BASIS",6149747689928000000,"HEAD × LB, LIVE BASIS"
1994,AUG,1352824000,HEAD,6209215000,"LB, LIVE BASIS",8399975073160000000,"HEAD × LB, LIVE BASIS"
1994,SEP,1251306000,HEAD,5835620000,"LB, LIVE BASIS",7302146319720000000,"HEAD × LB, LIVE BASIS"
1994,OCT,1228338000,HEAD,5799066000,"LB, LIVE BASIS",7123213132308000000,"HEAD × LB, LIVE BASIS"
1994,NOV,1183960000,HEAD,5575861000,"LB, LIVE BASIS",6601596389560000000,"HEAD × LB, LIVE BASIS"
1994,DEC,1191019000,HEAD,5581032000,"LB, LIVE BASIS",6647115151608000000,"HEAD × LB, LIVE BASIS"
1993,JAN,1110638000,HEAD,5109176000,"LB, LIVE BASIS",5674445014288000000,"HEAD × LB, LIVE BASIS"
1993,FEB,1025432000,HEAD,4679694000,"LB, LIVE BASIS",4798707977808000000,"HEAD × LB, LIVE BASIS"
1993,MAR,1174388000,HEAD,5367414000,"LB, LIVE BASIS",6303426592632000000,"HEAD × LB, LIVE BASIS"
1993,APR,1146536000,HEAD,5290132000,"LB, LIVE BASIS",6065326782752000000,"HEAD × LB, LIVE BASIS"
1993,MAY,1099626000,HEAD,5066944000,"LB, LIVE BASIS",5571743362944000000,"HEAD × LB, LIVE BASIS"
1993,JUN,1222100000,HEAD,5571770000,"LB, LIVE BASIS",6809260117000000000,"HEAD × LB, LIVE BASIS"
1993,JUL,1153576000,HEAD,5088500000,"LB, LIVE BASIS",5869971476000000000,"HEAD × LB, LIVE BASIS"
1993,AUG,1209460000,HEAD,5364856000,"LB, LIVE BASIS",6488578737760000000,"HEAD × LB, LIVE BASIS"
1993,SEP,1189371000,HEAD,5393984000,"LB, LIVE BASIS",6415448144064000000,"HEAD × LB, LIVE BASIS"
1993,OCT,1136654000,HEAD,5267300000,"LB, LIVE BASIS",5987097614200000000,"HEAD × LB, LIVE BASIS"
1993,NOV,1100820000,HEAD,5099268000,"LB, LIVE BASIS",5613376199760000000,"HEAD × LB, LIVE BASIS"
1993,DEC,1145200000,HEAD,5310620000,"LB, LIVE BASIS",6081722024000000000,"HEAD × LB, LIVE BASIS"
1992,JAN,1120059000,HEAD,5087618000,"LB, LIVE BASIS",5698432329462000000,"HEAD × LB, LIVE BASIS"
1992,FEB,999406000,HEAD,4505856000,"LB, LIVE BASIS",4503179521536000000,"HEAD × LB, LIVE BASIS"
1992,MAR,1105893000,HEAD,4993730000,"LB, LIVE BASIS",5522531050890000000,"HEAD × LB, LIVE BASIS"
1992,APR,1086154000,HEAD,4908452000,"LB, LIVE BASIS",5331334773608000000,"HEAD × LB, LIVE BASIS"
1992,MAY,1085404000,HEAD,4924658000,"LB, LIVE BASIS",5345243491832000000,"HEAD × LB, LIVE BASIS"
1992,JUN,1143070000,HEAD,5155684000,"LB, LIVE BASIS",5893307709880000000,"HEAD × LB, LIVE BASIS"
1992,JUL,1175776000,HEAD,5155078000,"LB, LIVE BASIS",6061216990528000000,"HEAD × LB, LIVE BASIS"
1992,AUG,1117536000,HEAD,4976358000,"LB, LIVE BASIS",5561259213888000000,"HEAD × LB, LIVE BASIS"
1992,SEP,1123790000,HEAD,5095666000,"LB, LIVE BASIS",5726458494140000000,"HEAD × LB, LIVE BASIS"
1992,OCT,1133700000,HEAD,5176198000,"LB, LIVE BASIS",5868255672600000000,"HEAD × LB, LIVE BASIS"
1992,NOV,988280000,HEAD,4517224000,"LB, LIVE BASIS",4464282134720000000,"HEAD × LB, LIVE BASIS"
1992,DEC,1125609000,HEAD,5170858000,"LB, LIVE BASIS",5820364302522000000,"HEAD × LB, LIVE BASIS"
1991,JAN,1064408000,HEAD,4731976000,"LB, LIVE BASIS",5036753110208000000,"HEAD × LB, LIVE BASIS"
1991,FEB,954646000,HEAD,4228269000,"LB, LIVE BASIS",4036500087774000000,"HEAD × LB, LIVE BASIS"
1991,MAR,981253000,HEAD,4352812000,"LB, LIVE BASIS",4271209833436000000,"HEAD × LB, LIVE BASIS"
1991,APR,1083795000,HEAD,4821252000,"LB, LIVE BASIS",5225248811340000000,"HEAD × LB, LIVE BASIS"
1991,MAY,1123640000,HEAD,4949862000,"LB, LIVE BASIS",5561862937680000000,"HEAD × LB, LIVE BASIS"
1991,JUN,1016554000,HEAD,4472870000,"LB, LIVE BASIS",4546913889980000000,"HEAD × LB, LIVE BASIS"
1991,JUL,1126110000,HEAD,4867305000,"LB, LIVE BASIS",5481120833550000000,"HEAD × LB, LIVE BASIS"
1991,AUG,1133545000,HEAD,4940083000,"LB, LIVE BASIS",5599806384235000000,"HEAD × LB, LIVE BASIS"
1991,SEP,1022872000,HEAD,4514662000,"LB, LIVE BASIS",4617921349264000000,"HEAD × LB, LIVE BASIS"
1991,OCT,1149032000,HEAD,5197754000,"LB, LIVE BASIS",5972385674128000000,"HEAD × LB, LIVE BASIS"
1991,NOV,954001000,HEAD,4302642000,"LB, LIVE BASIS",4104724770642000000,"HEAD × LB, LIVE BASIS"
1991,DEC,1017453000,HEAD,4599294000,"LB, LIVE BASIS",4679565478182000000,"HEAD × LB, LIVE BASIS"
1990,JAN,1024506000,HEAD,4528136000,"LB, LIVE BASIS",4639102500816000000,"HEAD × LB, LIVE BASIS"
1990,FEB,892694000,HEAD,3926264000,"LB, LIVE BASIS",3504952315216000000,"HEAD × LB, LIVE BASIS"
1990,MAR,999150000,HEAD,4380434000,"LB, LIVE BASIS",4376710631100000000,"HEAD × LB, LIVE BASIS"
1990,APR,971010000,HEAD,4268930000,"LB, LIVE BASIS",4145173719300000000,"HEAD × LB, LIVE BASIS"
1990,MAY,1060592000,HEAD,4664352000,"LB, LIVE BASIS",4946974416384000000,"HEAD × LB, LIVE BASIS"
1990,JUN,1012192000,HEAD,4385152000,"LB, LIVE BASIS",4438615773184000000,"HEAD × LB, LIVE BASIS"
1990,JUL,1012702000,HEAD,4321854000,"LB, LIVE BASIS",4376750189508000000,"HEAD × LB, LIVE BASIS"
1990,AUG,1115152000,HEAD,4793868000,"LB, LIVE BASIS",5345891487936000000,"HEAD × LB, LIVE BASIS"
1990,SEP,925906000,HEAD,4033504000,"LB, LIVE BASIS",3734645554624000000,"HEAD × LB, LIVE BASIS"
1990,OCT,1120034000,HEAD,5005502000,"LB, LIVE BASIS",5606332427068000000,"HEAD × LB, LIVE BASIS"
1990,NOV,993788000,HEAD,4426594000,"LB, LIVE BASIS",4399095998072000000,"HEAD × LB, LIVE BASIS"
1990,DEC,917150000,HEAD,4071080000,"LB, LIVE BASIS",3733791022000000000,"HEAD × LB, LIVE BASIS"
1989,JAN,911842000,HEAD,3981622000,"LB, LIVE BASIS",3630610167724000000,"HEAD × LB, LIVE BASIS"
1989,FEB,840308000,HEAD,3646770000,"LB, LIVE BASIS",3064410005160000000,"HEAD × LB, LIVE BASIS"
1989,MAR,966250000,HEAD,4211110000,"LB, LIVE BASIS",4068985037500000000,"HEAD × LB, LIVE BASIS"
1989,APR,872442000,HEAD,3808984000,"LB, LIVE BASIS",3323117618928000000,"HEAD × LB, LIVE BASIS"
1989,MAY,1005630000,HEAD,4379496000,"LB, LIVE BASIS",4404152562480000000,"HEAD × LB, LIVE BASIS"
1989,JUN,1000688000,HEAD,4313520000,"LB, LIVE BASIS",4316487701760000000,"HEAD × LB, LIVE BASIS"
1989,JUL,911894000,HEAD,3902926000,"LB, LIVE BASIS",3559054801844000000,"HEAD × LB, LIVE BASIS"
1989,AUG,1064778000,HEAD,4555794000,"LB, LIVE BASIS",4850909223732000000,"HEAD × LB, LIVE BASIS"
1989,SEP,935578000,HEAD,4072732000,"LB, LIVE BASIS",3810358459096000000,"HEAD × LB, LIVE BASIS"
1989,OCT,966802000,HEAD,4261934000,"LB, LIVE BASIS",4120446315068000000,"HEAD × LB, LIVE BASIS"
1989,NOV,920700000,HEAD,4075332000,"LB, LIVE BASIS",3752158172400000000,"HEAD × LB, LIVE BASIS"
1989,DEC,965226000,HEAD,4273954000,"LB, LIVE BASIS",4125331523604000000,"HEAD × LB, LIVE BASIS"
1988,JAN,855336000,HEAD,3766854000,"LB, LIVE BASIS",3221925832944000000,"HEAD × LB, LIVE BASIS"
1988,FEB,858260000,HEAD,3725858000,"LB, LIVE BASIS",3197754887080000000,"HEAD × LB, LIVE BASIS"
1988,MAR,930452000,HEAD,4026940000,"LB, LIVE BASIS",3746874376880000000,"HEAD × LB, LIVE BASIS"
1988,APR,869852000,HEAD,3770332000,"LB, LIVE BASIS",3279630830864000000,"HEAD × LB, LIVE BASIS"
1988,MAY,910926000,HEAD,3929970000,"LB, LIVE BASIS",3579911852220000000,"HEAD × LB, LIVE BASIS"
1988,JUN,933772000,HEAD,4009102000,"LB, LIVE BASIS",3743587192744000000,"HEAD × LB, LIVE BASIS"
1988,JUL,833556000,HEAD,3497496000,"LB, LIVE BASIS",2915358775776000000,"HEAD × LB, LIVE BASIS"
1988,AUG,968672000,HEAD,4027164000,"LB, LIVE BASIS",3901001006208000000,"HEAD × LB, LIVE BASIS"
